order_id,order_date,customer_id,channel,revenue,region
ORD-100608,07/08/2025,CUST-10318,Google Ads,428.74,Northeast
ORD-101148,11/25/2025,CUST-10328,affiliate,232.79,Southwest
ORD-100195,03/13/2025,CUST-10210,GOOGLE ADS,144.78,Southwest
ORD-101250,12/16/2025,CUST-10332,Google Ads,314.22,Northeast
ORD-101292,12/26/2025,CUST-10298,GOOGLE ADS,1051.32,Southeast
ORD-101476,02/18/2026,CUST-10040,organic_search,540.49,West
ORD-100909,09/30/2025,CUST-10529,Google Ads,299.34,Southeast
ORD-100584,06/30/2025,CUST-10854,google_ads,505.2,Midwest
ORD-100103,02/06/2025,CUST-10708,GOOGLE ADS,220.03,Northeast
ORD-101838,05/28/2026,CUST-10631,affiliate,116.61,Northeast
ORD-101856,06/02/2026,CUST-10235,Email,181.91,Midwest
ORD-100719,08/08/2025,CUST-10591,GoogleAds,239.48,Northeast
ORD-100884,09/22/2025,CUST-10716,GOOGLE ADS,214.22,Northeast
ORD-100776,08/25/2025,CUST-10271,Meta,461.1,
ORD-101569,03/15/2026,CUST-10562,meta_ads,580.93,Midwest
ORD-100849,09/14/2025,CUST-10335,GoogleAds,292.34,West
ORD-100894,09/26/2025,CUST-10199,EMAIL,234.21,Northeast
ORD-100227,03/21/2025,CUST-10655,meta_ads,101.17,Southeast
ORD-101870,06/04/2026,CUST-10397,meta_ads,325.78,Southeast
ORD-101325,12/31/2025,CUST-10716,Affiliates,390.36,Midwest
ORD-101299,12/27/2025,CUST-10161,GoogleAds,172.58,West
ORD-100126,02/13/2025,CUST-10435,meta_ads,176.78,Midwest
ORD-100405,05/11/2025,CUST-11094,EMAIL,565.91,Southeast
ORD-100775,08/25/2025,CUST-10435,google_ads,127.49,West
ORD-100821,09/06/2025,CUST-10713,Affiliate,179.12,Northeast
ORD-100711,08/07/2025,CUST-10703,organic_search,608.18,West
ORD-101878,06/07/2026,CUST-10272,email_marketing,424.69,Southeast
ORD-101060,11/08/2025,CUST-10605,google_ads,412.81,West
ORD-101163,11/27/2025,CUST-11202,Meta,264.08,West
ORD-100303,04/11/2025,CUST-11157,Affiliate,271.63,Midwest
ORD-100267,03/30/2025,CUST-10398,Facebook,143.87,Northeast
ORD-101557,03/11/2026,CUST-10240,FB Ads,346.4,West
ORD-100545,06/18/2025,CUST-10119,Google Ads,240.76,Midwest
ORD-100212,03/17/2025,CUST-11083,FB Ads,95.51,
ORD-100896,09/27/2025,CUST-10311,Google Ads,203.68,West
ORD-101492,02/23/2026,CUST-10448,Google Ads,281.78,West
ORD-101222,12/10/2025,CUST-10172,GOOGLE ADS,159.55,Southeast
ORD-100916,10/01/2025,CUST-10319,FB Ads,248.36,West
ORD-101551,03/10/2026,CUST-10730,GOOGLE ADS,207.38,Northeast
ORD-100675,07/27/2025,CUST-11076,FB Ads,139.21,Southeast
ORD-101289,12/25/2025,CUST-10383,GOOGLE ADS,474.83,Midwest
ORD-100814,09/04/2025,CUST-10271,GOOGLE ADS,290.34,Northeast
ORD-101265,12/19/2025,CUST-11127,AFFILIATE,213.8,Southwest
ORD-100342,04/22/2025,CUST-10638,affiliate,338.6,Southeast
ORD-100549,06/19/2025,CUST-10456,Email,542.53,Northeast
ORD-101410,01/27/2026,CUST-10922,E-mail,168.2,Midwest
ORD-101214,12/08/2025,CUST-10283,GOOGLE ADS,723.42,Northeast
ORD-100966,10/15/2025,CUST-10093,FB Ads,131.66,Northeast
ORD-101230,12/12/2025,CUST-10492,Google Ads,255.2,West
ORD-100295,04/09/2025,CUST-10789,google_ads,238.16,Southeast
ORD-100695,08/01/2025,CUST-10228,affiliate,79.73,West
ORD-101452,02/11/2026,CUST-10001,Meta,178.7,West
ORD-100073,01/28/2025,CUST-10497,meta_ads,256.06,Southeast
ORD-100605,07/06/2025,CUST-10668,google_ads,207.19,Southeast
ORD-100104,02/07/2025,CUST-10082,organic_search,491.83,Northeast
ORD-100645,07/20/2025,CUST-10632,GOOGLE ADS,239.96,West
ORD-101404,01/26/2026,CUST-10271,google_ads,304.54,West
ORD-101952,06/25/2026,CUST-10510,GoogleAds,85.79,Southeast
ORD-101040,11/03/2025,CUST-11124,email_marketing,127.48,Northeast
ORD-100439,05/20/2025,CUST-11043,GoogleAds,239.9,Midwest
ORD-101019,10/30/2025,CUST-11021,E-mail,323.66,Southeast
ORD-100091,02/04/2025,CUST-10053,organic_search,279.36,Southeast
ORD-101112,11/19/2025,CUST-11241,GoogleAds,162.76,Southwest
ORD-101746,05/02/2026,CUST-11091,Google Ads,353.01,Northeast
ORD-100908,09/30/2025,CUST-10099,Affiliate,340.55,Southwest
ORD-101474,02/18/2026,CUST-10289,GoogleAds,280.29,Southwest
ORD-100102,02/06/2025,CUST-10693,Affiliate,294.58,Midwest
ORD-100238,03/23/2025,CUST-11171,Google Ads,864.12,Southeast
ORD-101808,05/18/2026,CUST-10886,Meta,251.44,West
ORD-100942,10/09/2025,CUST-10139,google_ads,175.11,West
ORD-101270,12/21/2025,CUST-10645,AFFILIATE,138.32,Southeast
ORD-100938,10/07/2025,CUST-10181,ORGANIC,215.44,Northeast
ORD-101684,04/16/2026,CUST-10443,Facebook,297.88,Northeast
ORD-101181,12/01/2025,CUST-10466,GoogleAds,315.41,Southeast
ORD-101503,02/26/2026,CUST-10365,GoogleAds,173.51,Northeast
ORD-100005,01/04/2025,CUST-10202,Google Ads,857.6,Southwest
ORD-101806,05/18/2026,CUST-10021,google_ads,152.91,West
ORD-100965,10/15/2025,CUST-10098,E-mail,156.8,Southwest
ORD-100018,01/10/2025,CUST-10424,GOOGLE ADS,189.26,West
ORD-101430,02/04/2026,CUST-11245,Facebook,396.89,Northeast
ORD-100121,02/12/2025,CUST-10873,Google Ads,686.69,Southeast
ORD-100661,07/23/2025,CUST-10380,ORGANIC,448.98,Northeast
ORD-101674,04/13/2026,CUST-10422,EMAIL,892.51,Northeast
ORD-100274,04/02/2025,CUST-11133,email_marketing,562.69,Northeast
ORD-100433,05/17/2025,CUST-10318,meta_ads,999.96,West
ORD-100811,09/03/2025,CUST-11142,Meta,607.68,Northeast
ORD-101300,12/27/2025,CUST-10637,GoogleAds,469.8,Northeast
ORD-101335,01/03/2026,CUST-10036,GOOGLE ADS,440.21,West
ORD-101857,06/02/2026,CUST-10188,FB Ads,167.26,West
ORD-101880,06/08/2026,CUST-11183,meta_ads,143.93,Southwest
ORD-101570,03/15/2026,CUST-10477,meta_ads,52.91,Midwest
ORD-100181,03/07/2025,CUST-10979,meta_ads,110.23,West
ORD-100184,03/07/2025,CUST-10076,email_marketing,147.49,Northeast
ORD-100406,05/11/2025,CUST-10962,google_ads,243.59,Northeast
ORD-100865,09/19/2025,CUST-10344,GoogleAds,276.63,Midwest
ORD-101630,04/01/2026,CUST-10693,FB Ads,409.77,Southeast
ORD-100520,06/12/2025,CUST-10425,FB Ads,231.48,Midwest
ORD-101003,10/26/2025,CUST-10900,GoogleAds,368.38,Southwest
ORD-100380,05/04/2025,CUST-10538,FB Ads,79.91,Northeast
ORD-101434,02/05/2026,CUST-10326,GOOGLE ADS,288.94,West
ORD-101658,04/08/2026,CUST-10033,meta_ads,114.93,West
ORD-101393,01/23/2026,CUST-10165,GoogleAds,104.5,Northeast
ORD-101424,02/02/2026,CUST-10647,Google Ads,399.63,Northeast
ORD-101612,03/28/2026,CUST-11160,Facebook,280.45,Southwest
ORD-100427,05/16/2025,CUST-11051,Organic Search,248.55,Southeast
ORD-100078,01/30/2025,CUST-11226,ORGANIC,158.4,Midwest
ORD-101597,03/22/2026,CUST-10744,Affiliate,183.69,Northeast
ORD-101009,10/27/2025,CUST-10181,Facebook,907.35,Northeast
ORD-100208,03/16/2025,CUST-11033,Google Ads,246.77,
ORD-101661,04/08/2026,CUST-11069,google_ads,284.13,Southwest
ORD-100607,07/07/2025,CUST-10608,E-mail,362.02,Northeast
ORD-101774,05/09/2026,CUST-10579,FB Ads,231.22,Northeast
ORD-100693,07/31/2025,CUST-10923,google_ads,776.65,Southeast
ORD-101813,05/20/2026,CUST-10200,FB Ads,440.71,Southeast
ORD-101057,11/06/2025,CUST-10350,E-mail,191.04,West
ORD-101440,02/07/2026,CUST-10322,FB Ads,141.71,Southeast
ORD-101514,03/01/2026,CUST-10747,google_ads,138.82,West
ORD-101585,03/18/2026,CUST-10795,GOOGLE ADS,188.96,Southeast
ORD-101091,11/13/2025,CUST-10853,GOOGLE ADS,177.83,Southeast
ORD-101560,03/11/2026,CUST-10238,GOOGLE ADS,395.36,Southeast
ORD-101101,11/17/2025,CUST-10522,GOOGLE ADS,162.44,West
ORD-101129,11/21/2025,CUST-10823,EMAIL,192.95,
ORD-101235,12/13/2025,CUST-10304,meta_ads,508.24,Northeast
ORD-101756,05/03/2026,CUST-11196,Affiliate,248.54,Midwest
ORD-100958,10/12/2025,CUST-10413,Facebook,583.8,Northeast
ORD-101662,04/09/2026,CUST-10047,GOOGLE ADS,637.12,Northeast
ORD-100559,06/22/2025,CUST-10928,Google Ads,106.66,Southeast
ORD-100846,09/14/2025,CUST-10917,email_marketing,554.64,West
ORD-100690,07/31/2025,CUST-10863,Facebook,228.26,Northeast
ORD-101519,03/03/2026,CUST-10515,GOOGLE ADS,335.1,Southwest
ORD-101927,06/17/2026,CUST-10085,organic_search,427.37,West
ORD-101855,06/01/2026,CUST-10004,GoogleAds,115.89,Midwest
ORD-100436,05/18/2025,CUST-10283,Google Ads,317.78,West
ORD-100490,06/02/2025,CUST-11056,GOOGLE ADS,452.09,West
ORD-101327,12/31/2025,CUST-10856,Facebook,258.55,Midwest
ORD-101828,05/25/2026,CUST-10363,GOOGLE ADS,451.26,West
ORD-101629,04/01/2026,CUST-10021,FB Ads,257.21,Southwest
ORD-101387,01/21/2026,CUST-11175,Facebook,153.01,West
ORD-100069,01/28/2025,CUST-11072,Affiliates,331.51,West
ORD-101572,03/15/2026,CUST-11158,Google Ads,288.5,Southwest
ORD-100808,09/02/2025,CUST-10736,Organic Search,219.99,Northeast
ORD-101184,12/02/2025,CUST-11157,Google Ads,120.99,West
ORD-100011,01/06/2025,CUST-11068,Facebook,152.15,Southeast
ORD-100144,02/19/2025,CUST-10887,Email,144.27,Midwest
ORD-100917,10/02/2025,CUST-11035,meta_ads,308.6,Southeast
ORD-101541,03/08/2026,CUST-10271,GoogleAds,163.0,Northeast
ORD-101451,02/11/2026,CUST-11217,FB Ads,279.53,Northeast
ORD-100639,07/19/2025,CUST-10709,Organic Search,461.58,Northeast
ORD-100176,03/03/2025,CUST-10276,Google Ads,218.37,West
ORD-100994,10/23/2025,CUST-10400,Meta,352.76,West
ORD-100440,05/20/2025,CUST-10513,GOOGLE ADS,295.35,West
ORD-100521,06/12/2025,CUST-10547,Organic Search,239.32,Midwest
ORD-101645,04/03/2026,CUST-10015,email_marketing,262.05,Southwest
ORD-101931,06/19/2026,CUST-10207,Organic Search,323.14,Northeast
ORD-101712,04/22/2026,CUST-10238,Google Ads,335.97,Northeast
ORD-101004,10/26/2025,CUST-10921,google_ads,205.85,Midwest
ORD-101255,12/17/2025,CUST-10701,E-mail,398.51,Northeast
ORD-101234,12/13/2025,CUST-11092,Meta,130.62,Northeast
ORD-101664,04/10/2026,CUST-10228,Organic,157.29,Southwest
ORD-100143,02/19/2025,CUST-11134,Facebook,188.42,Northeast
ORD-100753,08/20/2025,CUST-10796,GOOGLE ADS,230.18,Southeast
ORD-100519,06/12/2025,CUST-10729,Google Ads,210.08,Southeast
ORD-100879,09/21/2025,CUST-10783,Facebook,224.85,Northeast
ORD-101322,12/30/2025,CUST-10361,Facebook,180.28,West
ORD-100822,09/06/2025,CUST-10991,Google Ads,91.48,Northeast
ORD-100428,05/16/2025,CUST-10458,EMAIL,253.55,West
ORD-100612,07/09/2025,CUST-10102,Affiliates,164.25,
ORD-101505,02/27/2026,CUST-10393,google_ads,344.37,Midwest
ORD-101032,11/01/2025,CUST-10008,FB Ads,202.76,Southeast
ORD-100156,02/23/2025,CUST-11021,organic_search,157.62,Southeast
ORD-100539,06/17/2025,CUST-10407,Google Ads,409.14,Midwest
ORD-101530,03/06/2026,CUST-11151,GoogleAds,439.5,Southeast
ORD-101460,02/14/2026,CUST-10565,Google Ads,483.69,Northeast
ORD-101290,12/26/2025,CUST-10057,Facebook,150.72,Southwest
ORD-100461,05/27/2025,CUST-10814,Google Ads,293.54,Southeast
ORD-100576,06/28/2025,CUST-11264,Facebook,350.62,Southeast
ORD-101362,01/10/2026,CUST-10343,google_ads,529.63,Northeast
ORD-100255,03/28/2025,CUST-10322,meta_ads,41.9,Southeast
ORD-100979,10/18/2025,CUST-10493,Meta,342.99,Northeast
ORD-101185,12/02/2025,CUST-11145,Google Ads,498.47,Midwest
ORD-101006,10/26/2025,CUST-10067,Facebook,165.41,Northeast
ORD-101521,03/04/2026,CUST-11069,FB Ads,544.19,Southeast
ORD-101689,04/17/2026,CUST-11041,Meta,275.2,West
ORD-100560,06/23/2025,CUST-10432,meta_ads,165.05,
ORD-100208,03/16/2025,CUST-11033,Google Ads,238.39,
ORD-100910,09/30/2025,CUST-10406,GoogleAds,127.62,Northeast
ORD-101311,12/29/2025,CUST-10579,google_ads,209.71,Midwest
ORD-100001,01/02/2025,CUST-10934,affiliate,389.23,Northeast
ORD-101365,01/11/2026,CUST-10834,meta_ads,291.03,Northeast
ORD-100269,04/01/2025,CUST-10185,Google Ads,232.28,Midwest
ORD-100265,03/30/2025,CUST-10705,google_ads,276.25,Northeast
ORD-100914,10/01/2025,CUST-10030,google_ads,256.1,Southeast
ORD-100230,03/22/2025,CUST-11254,Meta,229.59,West
ORD-101286,12/25/2025,CUST-10309,google_ads,237.77,Midwest
ORD-101119,11/20/2025,CUST-10169,Organic,739.42,Northeast
ORD-101958,06/30/2026,CUST-10295,email_marketing,147.8,West
ORD-100864,09/19/2025,CUST-10468,Organic Search,269.8,
ORD-101066,11/09/2025,CUST-10283,EMAIL,307.29,Northeast
ORD-100873,09/20/2025,CUST-10680,GoogleAds,143.4,Northeast
ORD-101785,05/13/2026,CUST-10423,affiliate,507.38,West
ORD-100398,05/08/2025,CUST-10137,GOOGLE ADS,243.98,West
ORD-101816,05/20/2026,CUST-10741,GOOGLE ADS,367.46,Midwest
ORD-101652,04/06/2026,CUST-10869,AFFILIATE,185.51,West
ORD-100045,01/21/2025,CUST-10716,GoogleAds,174.36,Southeast
ORD-100161,02/24/2025,CUST-10936,Affiliates,79.25,West
ORD-100991,10/21/2025,CUST-10696,GOOGLE ADS,133.71,West
ORD-100727,08/11/2025,CUST-10818,Affiliate,113.28,West
ORD-100629,07/17/2025,CUST-10273,GOOGLE ADS,122.84,Midwest
ORD-100288,04/07/2025,CUST-10679,GOOGLE ADS,256.04,Southeast
ORD-101613,03/28/2026,CUST-11041,meta_ads,167.35,Southwest
ORD-101059,11/08/2025,CUST-10007,GoogleAds,356.15,Northeast
ORD-101942,06/23/2026,CUST-10271,GOOGLE ADS,90.48,Southwest
ORD-100575,06/28/2025,CUST-11065,Meta,218.27,Midwest
ORD-100850,09/14/2025,CUST-10058,affiliate,482.48,West
ORD-101339,01/03/2026,CUST-10385,Organic Search,326.83,Southwest
ORD-100911,09/30/2025,CUST-10938,Meta,374.5,Southeast
ORD-101254,12/17/2025,CUST-10013,google_ads,257.83,Northeast
ORD-101722,04/25/2026,CUST-10971,google_ads,164.15,Northeast
ORD-101809,05/19/2026,CUST-10841,EMAIL,222.29,Midwest
ORD-101735,04/29/2026,CUST-10405,affiliate,330.53,West
ORD-100932,10/05/2025,CUST-10726,Organic,218.72,Northeast
ORD-101100,11/16/2025,CUST-10539,Google Ads,99.02,Southeast
ORD-101657,04/07/2026,CUST-10521,affiliate,278.63,Southwest
ORD-101207,12/06/2025,CUST-10085,GoogleAds,230.56,Northeast
ORD-100247,03/26/2025,CUST-10462,google_ads,420.45,West
ORD-100476,05/30/2025,CUST-10293,ORGANIC,110.29,West
ORD-101694,04/18/2026,CUST-10889,Google Ads,632.88,Northeast
ORD-100085,02/02/2025,CUST-10700,Affiliates,257.63,Midwest
ORD-100469,05/29/2025,CUST-10942,GOOGLE ADS,165.21,Northeast
ORD-100225,03/20/2025,CUST-10087,FB Ads,288.67,West
ORD-100774,08/25/2025,CUST-10373,Affiliates,203.14,Northeast
ORD-100331,04/19/2025,CUST-10876,EMAIL,147.45,Northeast
ORD-100233,03/22/2025,CUST-10165,Google Ads,518.91,West
ORD-100588,07/02/2025,CUST-10919,GOOGLE ADS,604.93,West
ORD-100475,05/30/2025,CUST-10818,google_ads,274.59,Southeast
ORD-101284,12/25/2025,CUST-11031,FB Ads,182.2,Southwest
ORD-101858,06/02/2026,CUST-10188,Affiliates,141.98,Southeast
ORD-100599,07/05/2025,CUST-10709,Affiliate,290.24,Northeast
ORD-100421,05/14/2025,CUST-10307,GoogleAds,859.12,Northeast
ORD-101711,04/22/2026,CUST-11068,GOOGLE ADS,117.76,West
ORD-100182,03/07/2025,CUST-10687,Facebook,349.32,Northeast
ORD-100988,10/20/2025,CUST-10973,E-mail,652.04,West
ORD-101000,10/24/2025,CUST-11124,GoogleAds,192.68,West
ORD-101641,04/02/2026,CUST-10572,affiliate,76.62,West
ORD-101356,01/08/2026,CUST-11057,Email,114.08,Midwest
ORD-101462,02/15/2026,CUST-10383,GOOGLE ADS,273.2,West
ORD-100049,01/21/2025,CUST-10276,meta_ads,363.79,Northeast
ORD-101907,06/14/2026,CUST-11101,AFFILIATE,241.4,Southeast
ORD-101029,11/01/2025,CUST-10099,Facebook,234.55,Southeast
ORD-100529,06/15/2025,CUST-10905,EMAIL,274.3,Southeast
ORD-101258,12/17/2025,CUST-11104,GoogleAds,263.95,Southeast
ORD-100486,06/01/2025,CUST-10395,Google Ads,344.27,Midwest
ORD-101940,06/22/2026,CUST-10145,GOOGLE ADS,354.99,
ORD-100497,06/04/2025,CUST-11126,GoogleAds,370.44,Midwest
ORD-101646,04/03/2026,CUST-10968,meta_ads,310.28,West
ORD-100106,02/08/2025,CUST-10706,Email,208.05,Midwest
ORD-100443,05/21/2025,CUST-10744,Google Ads,431.32,West
ORD-101512,03/01/2026,CUST-10025,Google Ads,169.97,West
ORD-100646,07/20/2025,CUST-10233,google_ads,357.96,Midwest
ORD-101036,11/02/2025,CUST-10547,GOOGLE ADS,242.5,Midwest
ORD-101762,05/04/2026,CUST-10182,google_ads,321.85,Midwest
ORD-100726,08/10/2025,CUST-10920,GoogleAds,205.37,West
ORD-100190,03/10/2025,CUST-10209,Meta,425.93,Northeast
ORD-101788,05/13/2026,CUST-11155,FB Ads,166.31,Midwest
ORD-100282,04/05/2025,CUST-11053,meta_ads,212.45,Northeast
ORD-100029,01/15/2025,CUST-10551,Google Ads,504.29,West
ORD-100169,03/01/2025,CUST-10210,Facebook,102.89,West
ORD-101001,10/25/2025,CUST-11158,GOOGLE ADS,440.66,West
ORD-101204,12/06/2025,CUST-10324,GoogleAds,214.22,Northeast
ORD-100100,02/06/2025,CUST-10502,Google Ads,722.34,Midwest
ORD-100197,03/13/2025,CUST-10153,GoogleAds,457.77,Northeast
ORD-100495,06/04/2025,CUST-10124,Google Ads,217.54,Southeast
ORD-101745,05/01/2026,CUST-10856,google_ads,344.19,West
ORD-100647,07/20/2025,CUST-11224,GOOGLE ADS,139.02,Southeast
ORD-100987,10/20/2025,CUST-10514,Meta,280.92,Northeast
ORD-100044,01/21/2025,CUST-10799,organic_search,166.23,Northeast
ORD-101924,06/16/2026,CUST-10780,Email,605.85,Southeast
ORD-100710,08/04/2025,CUST-10312,ORGANIC,359.22,West
ORD-100373,05/01/2025,CUST-10907,Meta,197.13,West
ORD-100678,07/28/2025,CUST-10376,EMAIL,199.32,Southeast
ORD-100566,06/25/2025,CUST-10616,Google Ads,474.71,Southeast
ORD-101672,04/11/2026,CUST-11201,AFFILIATE,496.56,Northeast
ORD-101821,05/22/2026,CUST-10490,EMAIL,153.42,West
ORD-100847,09/14/2025,CUST-10035,GOOGLE ADS,185.25,West
ORD-100460,05/26/2025,CUST-10813,google_ads,506.08,Southeast
ORD-101437,02/06/2026,CUST-10162,Organic,126.2,West
ORD-101155,11/26/2025,CUST-10081,Meta,127.11,West
ORD-100039,01/20/2025,CUST-10536,Email,608.71,West
ORD-100434,05/18/2025,CUST-10326,Google Ads,355.05,Northeast
ORD-100973,10/16/2025,CUST-11035,Organic,324.6,Midwest
ORD-101239,12/14/2025,CUST-10053,AFFILIATE,556.7,West
ORD-101007,10/27/2025,CUST-10579,Affiliates,154.26,Southwest
ORD-101579,03/17/2026,CUST-10313,meta_ads,89.74,Southeast
ORD-101590,03/20/2026,CUST-10708,GOOGLE ADS,222.13,Midwest
ORD-101786,05/13/2026,CUST-10404,Facebook,351.28,Northeast
ORD-101498,02/25/2026,CUST-10150,meta_ads,366.39,West
ORD-100456,05/26/2025,CUST-10602,google_ads,260.55,West
ORD-101835,05/27/2026,CUST-10359,meta_ads,140.71,West
ORD-100260,03/29/2025,CUST-10647,ORGANIC,536.57,Midwest
ORD-101840,05/28/2026,CUST-10197,meta_ads,411.39,Midwest
ORD-100035,01/19/2025,CUST-10105,GOOGLE ADS,273.81,West
ORD-100827,09/07/2025,CUST-10238,Affiliate,123.41,Northeast
ORD-100309,04/12/2025,CUST-10571,GoogleAds,214.3,Midwest
ORD-100276,04/03/2025,CUST-10384,Email,311.34,Northeast
ORD-100636,07/18/2025,CUST-10348,GOOGLE ADS,378.57,Midwest
ORD-100654,07/22/2025,CUST-10217,GoogleAds,361.92,Southeast
ORD-100622,07/13/2025,CUST-10311,Google Ads,94.8,Northeast
ORD-101859,06/03/2026,CUST-10016,meta_ads,314.73,West
ORD-100844,09/14/2025,CUST-10034,GOOGLE ADS,488.71,Midwest
ORD-100393,05/07/2025,CUST-10861,Google Ads,562.33,Southwest
ORD-101769,05/07/2026,CUST-10020,GOOGLE ADS,229.26,Southeast
ORD-100107,02/08/2025,CUST-10804,GOOGLE ADS,106.81,Northeast
ORD-100349,04/23/2025,CUST-10086,GoogleAds,129.37,Northeast
ORD-100524,06/13/2025,CUST-10623,GoogleAds,501.95,Midwest
ORD-100784,08/27/2025,CUST-10978,Google Ads,332.78,Southwest
ORD-100047,01/21/2025,CUST-10927,GoogleAds,387.63,Southwest
ORD-100203,03/15/2025,CUST-11282,Meta,140.36,West
ORD-100011,01/06/2025,CUST-11068,Facebook,146.24,Northeast
ORD-101655,04/07/2026,CUST-10826,E-mail,430.46,West
ORD-100021,01/11/2025,CUST-11205,Google Ads,274.03,Midwest
ORD-100402,05/10/2025,CUST-11294,AFFILIATE,259.46,West
ORD-101107,11/18/2025,CUST-10416,Google Ads,218.99,West
ORD-101154,11/26/2025,CUST-10520,Google Ads,210.29,Midwest
ORD-101439,02/06/2026,CUST-11268,Meta,43.24,Midwest
ORD-100989,10/21/2025,CUST-10076,AFFILIATE,206.98,Northeast
ORD-101865,06/04/2026,CUST-10923,GoogleAds,397.2,West
ORD-100741,08/17/2025,CUST-10395,Facebook,247.6,Southwest
ORD-101721,04/25/2026,CUST-11267,Organic,438.17,Midwest
ORD-101310,12/28/2025,CUST-10507,Organic,151.53,Northeast
ORD-101147,11/24/2025,CUST-10812,Organic,260.08,Midwest
ORD-100033,01/17/2025,CUST-10634,Facebook,241.88,Northeast
ORD-100787,08/28/2025,CUST-11150,google_ads,262.73,Northeast
ORD-101540,03/08/2026,CUST-10376,FB Ads,394.59,Northeast
ORD-100923,10/04/2025,CUST-10341,meta_ads,121.64,West
ORD-101043,11/03/2025,CUST-10021,GOOGLE ADS,604.71,Midwest
ORD-101921,06/16/2026,CUST-11089,GOOGLE ADS,154.86,Midwest
ORD-101243,12/14/2025,CUST-11135,GOOGLE ADS,246.96,Southeast
ORD-101915,06/15/2026,CUST-11010,GOOGLE ADS,255.24,Northeast
ORD-100579,06/29/2025,CUST-10895,GoogleAds,241.28,West
ORD-100481,05/31/2025,CUST-10294,Meta,251.96,West
ORD-100931,10/05/2025,CUST-10854,GOOGLE ADS,915.33,Northeast
ORD-100356,04/26/2025,CUST-10616,Google Ads,373.8,Northeast
ORD-101685,04/16/2026,CUST-10140,google_ads,467.91,Northeast
ORD-101248,12/16/2025,CUST-10122,GOOGLE ADS,499.52,Southeast
ORD-100759,08/21/2025,CUST-10059,FB Ads,378.8,Southwest
ORD-100092,02/04/2025,CUST-10660,GOOGLE ADS,360.07,West
ORD-101175,11/30/2025,CUST-10617,meta_ads,230.71,Southwest
ORD-101415,01/31/2026,CUST-10382,GOOGLE ADS,218.7,Southeast
ORD-101341,01/04/2026,CUST-10522,GoogleAds,502.06,Northeast
ORD-101472,02/17/2026,CUST-10564,Google Ads,766.26,Southwest
ORD-100803,09/01/2025,CUST-11136,GoogleAds,320.49,Southwest
ORD-100745,08/18/2025,CUST-10510,Affiliates,216.57,Southwest
ORD-101546,03/09/2026,CUST-10713,ORGANIC,399.78,Northeast
ORD-100279,04/04/2025,CUST-10798,Google Ads,1271.83,Northeast
ORD-101607,03/26/2026,CUST-10786,ORGANIC,246.71,Northeast
ORD-100764,08/22/2025,CUST-10841,GoogleAds,115.62,Northeast
ORD-100604,07/06/2025,CUST-10722,email_marketing,339.66,Midwest
ORD-100054,01/22/2025,CUST-10001,Google Ads,208.12,Northeast
ORD-101373,01/15/2026,CUST-10376,Organic Search,343.13,West
ORD-101398,01/23/2026,CUST-10394,GoogleAds,150.46,West
ORD-100400,05/09/2025,CUST-10363,Facebook,222.44,Midwest
ORD-101728,04/27/2026,CUST-10059,Affiliates,175.57,West
ORD-100257,03/28/2025,CUST-11298,Google Ads,129.99,Northeast
ORD-100944,10/09/2025,CUST-10792,ORGANIC,429.61,Southeast
ORD-101875,06/07/2026,CUST-10091,GOOGLE ADS,173.91,Northeast
ORD-101096,11/15/2025,CUST-11019,Organic Search,635.79,Midwest
ORD-101219,12/09/2025,CUST-11183,FB Ads,276.46,Midwest
ORD-101507,02/28/2026,CUST-10508,email_marketing,202.69,Southwest
ORD-101879,06/07/2026,CUST-10440,Organic Search,573.12,West
ORD-101161,11/27/2025,CUST-10281,Facebook,512.23,West
ORD-100494,06/04/2025,CUST-10334,Meta,182.61,West
ORD-100772,08/24/2025,CUST-11203,Affiliate,103.85,West
ORD-100550,06/20/2025,CUST-11166,organic_search,648.15,Northeast
ORD-101486,02/22/2026,CUST-10808,Facebook,345.17,West
ORD-100201,03/15/2025,CUST-10428,google_ads,227.1,
ORD-100312,04/13/2025,CUST-10834,AFFILIATE,112.74,Southeast
ORD-100290,04/07/2025,CUST-10030,Facebook,311.64,West
ORD-101213,12/08/2025,CUST-10968,GOOGLE ADS,116.01,West
ORD-100763,08/22/2025,CUST-10306,GOOGLE ADS,148.02,Midwest
ORD-101136,11/23/2025,CUST-11121,google_ads,175.7,West
ORD-100949,10/10/2025,CUST-10178,GoogleAds,209.13,Northeast
ORD-100183,03/07/2025,CUST-11264,meta_ads,293.19,Southeast
ORD-101176,11/30/2025,CUST-10332,AFFILIATE,143.93,West
ORD-101848,05/31/2026,CUST-10145,GoogleAds,57.99,Northeast
ORD-101349,01/06/2026,CUST-10265,GOOGLE ADS,98.16,West
ORD-101727,04/27/2026,CUST-11017,organic_search,602.98,West
ORD-101068,11/09/2025,CUST-10788,GoogleAds,279.51,West
ORD-101468,02/15/2026,CUST-10626,Organic,438.0,Midwest
ORD-101811,05/19/2026,CUST-11124,Affiliate,189.84,Southeast
ORD-101030,11/01/2025,CUST-10076,google_ads,240.86,Southwest
ORD-100250,03/27/2025,CUST-10480,meta_ads,591.38,Northeast
ORD-100823,09/07/2025,CUST-10610,google_ads,212.87,Midwest
ORD-101099,11/15/2025,CUST-10481,GOOGLE ADS,118.96,Southeast
ORD-101536,03/07/2026,CUST-10788,ORGANIC,217.73,West
