order_id,order_date,month,customer_id,channel,revenue,region
ORD-100601,2025-07-05,2025-07,CUST-11009,Organic,215.53,Southeast
ORD-101237,2025-12-13,2025-12,CUST-10932,Meta,157.72,Midwest
ORD-101826,2026-05-24,2026-05,CUST-10524,Affiliate,188.01,West
ORD-100133,2025-02-16,2025-02,CUST-10581,Google Ads,259.96,Southeast
ORD-101370,2026-01-13,2026-01,CUST-10422,Google Ads,888.77,Southeast
ORD-100555,2025-06-21,2025-06,CUST-11026,Google Ads,349.79,Southwest
ORD-101031,2025-11-01,2025-11,CUST-10493,Google Ads,207.75,West
ORD-101556,2026-03-11,2026-03,CUST-10141,Google Ads,632.83,Northeast
ORD-100320,2025-04-16,2025-04,CUST-11092,Affiliate,329.22,Southeast
ORD-101759,2026-05-04,2026-05,CUST-11089,Google Ads,234.54,Southwest
ORD-101211,2025-12-07,2025-12,CUST-11242,Google Ads,181.0,Southwest
ORD-101726,2026-04-27,2026-04,CUST-10483,Google Ads,239.95,Southeast
ORD-100634,2025-07-18,2025-07,CUST-10342,Google Ads,442.16,Northeast
ORD-100552,2025-06-20,2025-06,CUST-10864,Google Ads,233.98,Southwest
ORD-101328,2025-12-31,2025-12,CUST-10413,Google Ads,113.35,Northeast
ORD-101055,2025-11-06,2025-11,CUST-10137,Google Ads,174.86,West
ORD-101549,2026-03-10,2026-03,CUST-10384,Google Ads,306.24,Southwest
ORD-100796,2025-09-01,2025-09,CUST-10581,Meta,103.6,West
ORD-101651,2026-04-05,2026-04,CUST-10540,Google Ads,172.35,Northeast
ORD-101264,2025-12-18,2025-12,CUST-11235,Google Ads,167.22,Midwest
ORD-101700,2026-04-20,2026-04,CUST-11296,Email,248.96,Midwest
ORD-100174,2025-03-02,2025-03,CUST-10667,Affiliate,208.15,West
ORD-100766,2025-08-23,2025-08,CUST-10797,Meta,128.71,Southwest
ORD-100245,2025-03-25,2025-03,CUST-10814,Google Ads,218.75,Southeast
ORD-101080,2025-11-11,2025-11,CUST-10930,Meta,702.73,Midwest
ORD-101725,2026-04-27,2026-04,CUST-11104,Email,183.19,Northeast
ORD-100145,2025-02-19,2025-02,CUST-11059,Affiliate,162.08,Southeast
ORD-100090,2025-02-04,2025-02,CUST-10119,Affiliate,321.09,Southwest
ORD-101416,2026-01-31,2026-01,CUST-10392,Google Ads,233.8,Southeast
ORD-100682,2025-07-28,2025-07,CUST-10820,Google Ads,456.64,Midwest
ORD-100310,2025-04-12,2025-04,CUST-10556,Google Ads,285.1,Midwest
ORD-101383,2026-01-19,2026-01,CUST-11285,Affiliate,289.73,Unknown
ORD-100093,2025-02-05,2025-02,CUST-11065,Meta,494.1,West
ORD-101558,2026-03-11,2026-03,CUST-10219,Meta,175.7,Midwest
ORD-100924,2025-10-04,2025-10,CUST-10619,Organic,611.55,West
ORD-101675,2026-04-13,2026-04,CUST-10870,Google Ads,250.05,West
ORD-101035,2025-11-02,2025-11,CUST-10667,Email,189.26,Southeast
ORD-101400,2026-01-24,2026-01,CUST-10552,Meta,126.5,Midwest
ORD-100243,2025-03-25,2025-03,CUST-10972,Email,400.49,West
ORD-101111,2025-11-18,2025-11,CUST-10210,Meta,308.87,Midwest
ORD-100214,2025-03-17,2025-03,CUST-10711,Google Ads,435.2,West
ORD-101197,2025-12-03,2025-12,CUST-11291,Meta,244.29,West
ORD-100998,2025-10-23,2025-10,CUST-10747,Google Ads,224.84,Midwest
ORD-100853,2025-09-15,2025-09,CUST-10959,Google Ads,320.27,Unknown
ORD-100425,2025-05-16,2025-05,CUST-10564,Email,411.57,Northeast
ORD-101751,2026-05-02,2026-05,CUST-10565,Google Ads,379.6,Southeast
ORD-101142,2025-11-23,2025-11,CUST-11064,Meta,168.81,Midwest
ORD-101143,2025-11-24,2025-11,CUST-10169,Google Ads,162.61,West
ORD-100226,2025-03-21,2025-03,CUST-11157,Organic,192.63,Southeast
ORD-101616,2026-03-28,2026-03,CUST-10902,Email,712.29,Southwest
ORD-100000,2025-01-01,2025-01,CUST-10410,Affiliate,117.85,Northeast
ORD-101418,2026-01-31,2026-01,CUST-11296,Meta,240.15,West
ORD-100401,2025-05-10,2025-05,CUST-10547,Google Ads,82.23,West
ORD-101428,2026-02-04,2026-02,CUST-10865,Meta,134.95,Northeast
ORD-101103,2025-11-17,2025-11,CUST-10898,Google Ads,346.45,West
ORD-100084,2025-02-02,2025-02,CUST-10869,Meta,223.42,West
ORD-100162,2025-02-25,2025-02,CUST-11078,Google Ads,168.25,West
ORD-100114,2025-02-10,2025-02,CUST-10814,Meta,384.16,Northeast
ORD-100670,2025-07-25,2025-07,CUST-11099,Email,170.41,Midwest
ORD-101174,2025-11-30,2025-11,CUST-10959,Google Ads,167.27,Unknown
ORD-101518,2026-03-02,2026-03,CUST-10970,Email,444.72,Midwest
ORD-101508,2026-02-28,2026-02,CUST-10613,Meta,255.53,Unknown
ORD-101392,2026-01-22,2026-01,CUST-11130,Meta,142.09,West
ORD-100889,2025-09-25,2025-09,CUST-10697,Meta,286.6,West
ORD-101501,2026-02-25,2026-02,CUST-10658,Google Ads,413.45,Southwest
ORD-100625,2025-07-16,2025-07,CUST-10991,Google Ads,143.4,West
ORD-101947,2026-06-24,2026-06,CUST-11144,Google Ads,259.7,Unknown
ORD-100952,2025-10-11,2025-10,CUST-10727,Google Ads,301.04,Southeast
ORD-100807,2025-09-02,2025-09,CUST-11269,Google Ads,179.52,West
ORD-100258,2025-03-28,2025-03,CUST-10030,Google Ads,235.4,Unknown
ORD-100624,2025-07-14,2025-07,CUST-10338,Google Ads,145.58,Southwest
ORD-100826,2025-09-07,2025-09,CUST-10001,Email,433.76,Southwest
ORD-100234,2025-03-22,2025-03,CUST-10959,Affiliate,190.56,Midwest
ORD-100135,2025-02-17,2025-02,CUST-10866,Meta,422.52,Southeast
ORD-100616,2025-07-10,2025-07,CUST-10030,Meta,204.0,West
ORD-101948,2026-06-24,2026-06,CUST-10885,Email,423.98,Southeast
ORD-100836,2025-09-11,2025-09,CUST-10110,Organic,252.98,Northeast
ORD-100842,2025-09-13,2025-09,CUST-10076,Google Ads,156.3,West
ORD-100959,2025-10-13,2025-10,CUST-10531,Meta,177.77,Southeast
ORD-100592,2025-07-03,2025-07,CUST-10726,Meta,160.52,Midwest
ORD-101314,2025-12-30,2025-12,CUST-10994,Organic,268.24,Southeast
ORD-101525,2026-03-04,2026-03,CUST-10472,Google Ads,177.04,West
ORD-101291,2025-12-26,2025-12,CUST-10864,Google Ads,353.36,Northeast
ORD-100343,2025-04-22,2025-04,CUST-10333,Organic,503.48,Midwest
ORD-101566,2026-03-13,2026-03,CUST-10477,Meta,440.25,Northeast
ORD-100293,2025-04-08,2025-04,CUST-11282,Google Ads,315.04,Northeast
ORD-100364,2025-04-29,2025-04,CUST-10180,Affiliate,121.41,Southeast
ORD-100178,2025-03-05,2025-03,CUST-10835,Google Ads,120.31,Northeast
ORD-100659,2025-07-23,2025-07,CUST-10495,Organic,267.53,West
ORD-100996,2025-10-23,2025-10,CUST-10536,Meta,103.61,Northeast
ORD-100014,2025-01-09,2025-01,CUST-10744,Meta,525.89,Southwest
ORD-101110,2025-11-18,2025-11,CUST-10262,Google Ads,698.7,Northeast
ORD-101394,2026-01-23,2026-01,CUST-10304,Google Ads,268.8,Southwest
ORD-100165,2025-02-26,2025-02,CUST-10309,Google Ads,149.03,West
ORD-101868,2026-06-04,2026-06,CUST-11140,Meta,412.99,Midwest
ORD-101359,2026-01-09,2026-01,CUST-10330,Meta,331.76,West
ORD-100059,2025-01-23,2025-01,CUST-10335,Google Ads,289.54,Southeast
ORD-100709,2025-08-04,2025-08,CUST-10382,Google Ads,329.99,West
ORD-100676,2025-07-28,2025-07,CUST-10094,Affiliate,177.82,Northeast
ORD-101378,2026-01-16,2026-01,CUST-10757,Google Ads,160.04,Southeast
ORD-100780,2025-08-25,2025-08,CUST-11287,Google Ads,931.5,Northeast
ORD-100424,2025-05-15,2025-05,CUST-10862,Organic,145.4,Southeast
ORD-100292,2025-04-08,2025-04,CUST-10577,Meta,104.67,West
ORD-101065,2025-11-09,2025-11,CUST-10216,Email,902.85,Southeast
ORD-101780,2026-05-11,2026-05,CUST-10310,Meta,180.21,Northeast
ORD-100329,2025-04-18,2025-04,CUST-10219,Affiliate,102.11,Northeast
ORD-100429,2025-05-17,2025-05,CUST-11130,Meta,72.29,Unknown
ORD-101012,2025-10-29,2025-10,CUST-10789,Affiliate,97.69,Midwest
ORD-100079,2025-01-30,2025-01,CUST-10523,Google Ads,300.27,Southeast
ORD-101052,2025-11-06,2025-11,CUST-10265,Meta,165.47,West
ORD-100937,2025-10-07,2025-10,CUST-10499,Affiliate,318.46,Southeast
ORD-100834,2025-09-09,2025-09,CUST-10332,Email,383.91,Southeast
ORD-100749,2025-08-19,2025-08,CUST-10729,Meta,142.21,West
ORD-100890,2025-09-25,2025-09,CUST-10827,Organic,408.56,West
ORD-100254,2025-03-27,2025-03,CUST-11069,Meta,199.42,Northeast
ORD-101723,2026-04-25,2026-04,CUST-10423,Meta,279.4,West
ORD-101482,2026-02-21,2026-02,CUST-10901,Google Ads,221.03,Southeast
ORD-101945,2026-06-23,2026-06,CUST-11252,Google Ads,378.41,Northeast
ORD-101407,2026-01-27,2026-01,CUST-10798,Meta,243.32,Southeast
ORD-101337,2026-01-03,2026-01,CUST-10377,Email,316.49,Midwest
ORD-101108,2025-11-18,2025-11,CUST-10530,Affiliate,137.63,West
ORD-100136,2025-02-17,2025-02,CUST-10780,Meta,485.84,West
ORD-101135,2025-11-22,2025-11,CUST-10294,Email,297.48,Midwest
ORD-101218,2025-12-09,2025-12,CUST-10007,Email,267.65,Northeast
ORD-100852,2025-09-15,2025-09,CUST-10499,Meta,458.43,Northeast
ORD-101202,2025-12-05,2025-12,CUST-10130,Google Ads,321.23,Southwest
ORD-100723,2025-08-10,2025-08,CUST-10453,Meta,244.72,Northeast
ORD-100859,2025-09-17,2025-09,CUST-10936,Google Ads,134.01,Northeast
ORD-100969,2025-10-15,2025-10,CUST-10881,Organic,399.1,Northeast
ORD-100496,2025-06-04,2025-06,CUST-10525,Google Ads,261.28,West
ORD-100950,2025-10-10,2025-10,CUST-11163,Google Ads,693.85,Southeast
ORD-100805,2025-09-02,2025-09,CUST-10871,Google Ads,365.93,Midwest
ORD-100129,2025-02-16,2025-02,CUST-10346,Google Ads,189.53,West
ORD-100337,2025-04-21,2025-04,CUST-10836,Google Ads,137.3,Southwest
ORD-100608,2025-07-08,2025-07,CUST-10318,Google Ads,428.74,Northeast
ORD-101148,2025-11-25,2025-11,CUST-10328,Affiliate,232.79,Southwest
ORD-100195,2025-03-13,2025-03,CUST-10210,Google Ads,144.78,Southwest
ORD-101250,2025-12-16,2025-12,CUST-10332,Google Ads,314.22,Northeast
ORD-101292,2025-12-26,2025-12,CUST-10298,Google Ads,1051.32,Southeast
ORD-100909,2025-09-30,2025-09,CUST-10529,Google Ads,299.34,Southeast
ORD-100584,2025-06-30,2025-06,CUST-10854,Google Ads,505.2,Midwest
ORD-100103,2025-02-06,2025-02,CUST-10708,Google Ads,220.03,Northeast
ORD-101838,2026-05-28,2026-05,CUST-10631,Affiliate,116.61,Northeast
ORD-101856,2026-06-02,2026-06,CUST-10235,Email,181.91,Midwest
ORD-100719,2025-08-08,2025-08,CUST-10591,Google Ads,239.48,Northeast
ORD-100884,2025-09-22,2025-09,CUST-10716,Google Ads,214.22,Northeast
ORD-100776,2025-08-25,2025-08,CUST-10271,Meta,461.1,Unknown
ORD-101569,2026-03-15,2026-03,CUST-10562,Meta,580.93,Midwest
ORD-100849,2025-09-14,2025-09,CUST-10335,Google Ads,292.34,West
ORD-100894,2025-09-26,2025-09,CUST-10199,Email,234.21,Northeast
ORD-100227,2025-03-21,2025-03,CUST-10655,Meta,101.17,Southeast
ORD-101870,2026-06-04,2026-06,CUST-10397,Meta,325.78,Southeast
ORD-101325,2025-12-31,2025-12,CUST-10716,Affiliate,390.36,Midwest
ORD-101299,2025-12-27,2025-12,CUST-10161,Google Ads,172.58,West
ORD-100126,2025-02-13,2025-02,CUST-10435,Meta,176.78,Midwest
ORD-100405,2025-05-11,2025-05,CUST-11094,Email,565.91,Southeast
ORD-100775,2025-08-25,2025-08,CUST-10435,Google Ads,127.49,West
ORD-100821,2025-09-06,2025-09,CUST-10713,Affiliate,179.12,Northeast
ORD-100711,2025-08-07,2025-08,CUST-10703,Organic,608.18,West
ORD-101878,2026-06-07,2026-06,CUST-10272,Email,424.69,Southeast
ORD-101060,2025-11-08,2025-11,CUST-10605,Google Ads,412.81,West
ORD-101163,2025-11-27,2025-11,CUST-11202,Meta,264.08,West
ORD-100303,2025-04-11,2025-04,CUST-11157,Affiliate,271.63,Midwest
ORD-100267,2025-03-30,2025-03,CUST-10398,Meta,143.87,Northeast
ORD-101557,2026-03-11,2026-03,CUST-10240,Meta,346.4,West
ORD-100545,2025-06-18,2025-06,CUST-10119,Google Ads,240.76,Midwest
ORD-100212,2025-03-17,2025-03,CUST-11083,Meta,95.51,Unknown
ORD-100896,2025-09-27,2025-09,CUST-10311,Google Ads,203.68,West
ORD-101492,2026-02-23,2026-02,CUST-10448,Google Ads,281.78,West
ORD-101222,2025-12-10,2025-12,CUST-10172,Google Ads,159.55,Southeast
ORD-100916,2025-10-01,2025-10,CUST-10319,Meta,248.36,West
ORD-101551,2026-03-10,2026-03,CUST-10730,Google Ads,207.38,Northeast
ORD-100675,2025-07-27,2025-07,CUST-11076,Meta,139.21,Southeast
ORD-101289,2025-12-25,2025-12,CUST-10383,Google Ads,474.83,Midwest
ORD-100814,2025-09-04,2025-09,CUST-10271,Google Ads,290.34,Northeast
ORD-101265,2025-12-19,2025-12,CUST-11127,Affiliate,213.8,Southwest
ORD-100342,2025-04-22,2025-04,CUST-10638,Affiliate,338.6,Southeast
ORD-100549,2025-06-19,2025-06,CUST-10456,Email,542.53,Northeast
ORD-101410,2026-01-27,2026-01,CUST-10922,Email,168.2,Midwest
ORD-101214,2025-12-08,2025-12,CUST-10283,Google Ads,723.42,Northeast
ORD-100966,2025-10-15,2025-10,CUST-10093,Meta,131.66,Northeast
ORD-101230,2025-12-12,2025-12,CUST-10492,Google Ads,255.2,West
ORD-100295,2025-04-09,2025-04,CUST-10789,Google Ads,238.16,Southeast
ORD-100695,2025-08-01,2025-08,CUST-10228,Affiliate,79.73,West
ORD-101452,2026-02-11,2026-02,CUST-10001,Meta,178.7,West
ORD-100073,2025-01-28,2025-01,CUST-10497,Meta,256.06,Southeast
ORD-100605,2025-07-06,2025-07,CUST-10668,Google Ads,207.19,Southeast
ORD-100104,2025-02-07,2025-02,CUST-10082,Organic,491.83,Northeast
ORD-100645,2025-07-20,2025-07,CUST-10632,Google Ads,239.96,West
ORD-101404,2026-01-26,2026-01,CUST-10271,Google Ads,304.54,West
ORD-101952,2026-06-25,2026-06,CUST-10510,Google Ads,85.79,Southeast
ORD-101040,2025-11-03,2025-11,CUST-11124,Email,127.48,Northeast
ORD-100439,2025-05-20,2025-05,CUST-11043,Google Ads,239.9,Midwest
ORD-101019,2025-10-30,2025-10,CUST-11021,Email,323.66,Southeast
ORD-100091,2025-02-04,2025-02,CUST-10053,Organic,279.36,Southeast
ORD-101112,2025-11-19,2025-11,CUST-11241,Google Ads,162.76,Southwest
ORD-101746,2026-05-02,2026-05,CUST-11091,Google Ads,353.01,Northeast
ORD-100908,2025-09-30,2025-09,CUST-10099,Affiliate,340.55,Southwest
ORD-101474,2026-02-18,2026-02,CUST-10289,Google Ads,280.29,Southwest
ORD-100102,2025-02-06,2025-02,CUST-10693,Affiliate,294.58,Midwest
ORD-100238,2025-03-23,2025-03,CUST-11171,Google Ads,864.12,Southeast
ORD-101808,2026-05-18,2026-05,CUST-10886,Meta,251.44,West
ORD-100942,2025-10-09,2025-10,CUST-10139,Google Ads,175.11,West
ORD-101270,2025-12-21,2025-12,CUST-10645,Affiliate,138.32,Southeast
ORD-100938,2025-10-07,2025-10,CUST-10181,Organic,215.44,Northeast
ORD-101181,2025-12-01,2025-12,CUST-10466,Google Ads,315.41,Southeast
ORD-101503,2026-02-26,2026-02,CUST-10365,Google Ads,173.51,Northeast
ORD-100005,2025-01-04,2025-01,CUST-10202,Google Ads,857.6,Southwest
ORD-101806,2026-05-18,2026-05,CUST-10021,Google Ads,152.91,West
ORD-100965,2025-10-15,2025-10,CUST-10098,Email,156.8,Southwest
ORD-100018,2025-01-10,2025-01,CUST-10424,Google Ads,189.26,West
ORD-101430,2026-02-04,2026-02,CUST-11245,Meta,396.89,Northeast
ORD-100121,2025-02-12,2025-02,CUST-10873,Google Ads,686.69,Southeast
ORD-100661,2025-07-23,2025-07,CUST-10380,Organic,448.98,Northeast
ORD-101674,2026-04-13,2026-04,CUST-10422,Email,892.51,Northeast
ORD-100274,2025-04-02,2025-04,CUST-11133,Email,562.69,Northeast
ORD-100433,2025-05-17,2025-05,CUST-10318,Meta,999.96,West
ORD-100811,2025-09-03,2025-09,CUST-11142,Meta,607.68,Northeast
ORD-101300,2025-12-27,2025-12,CUST-10637,Google Ads,469.8,Northeast
ORD-101335,2026-01-03,2026-01,CUST-10036,Google Ads,440.21,West
ORD-101857,2026-06-02,2026-06,CUST-10188,Meta,167.26,West
ORD-101880,2026-06-08,2026-06,CUST-11183,Meta,143.93,Southwest
ORD-101570,2026-03-15,2026-03,CUST-10477,Meta,52.91,Midwest
ORD-100181,2025-03-07,2025-03,CUST-10979,Meta,110.23,West
ORD-100184,2025-03-07,2025-03,CUST-10076,Email,147.49,Northeast
ORD-100406,2025-05-11,2025-05,CUST-10962,Google Ads,243.59,Northeast
ORD-100865,2025-09-19,2025-09,CUST-10344,Google Ads,276.63,Midwest
ORD-101630,2026-04-01,2026-04,CUST-10693,Meta,409.77,Southeast
ORD-100520,2025-06-12,2025-06,CUST-10425,Meta,231.48,Midwest
ORD-101003,2025-10-26,2025-10,CUST-10900,Google Ads,368.38,Southwest
ORD-100380,2025-05-04,2025-05,CUST-10538,Meta,79.91,Northeast
ORD-101434,2026-02-05,2026-02,CUST-10326,Google Ads,288.94,West
ORD-101658,2026-04-08,2026-04,CUST-10033,Meta,114.93,West
ORD-101393,2026-01-23,2026-01,CUST-10165,Google Ads,104.5,Northeast
ORD-101424,2026-02-02,2026-02,CUST-10647,Google Ads,399.63,Northeast
ORD-101612,2026-03-28,2026-03,CUST-11160,Meta,280.45,Southwest
ORD-100427,2025-05-16,2025-05,CUST-11051,Organic,248.55,Southeast
ORD-100078,2025-01-30,2025-01,CUST-11226,Organic,158.4,Midwest
ORD-101597,2026-03-22,2026-03,CUST-10744,Affiliate,183.69,Northeast
ORD-101009,2025-10-27,2025-10,CUST-10181,Meta,907.35,Northeast
ORD-100208,2025-03-16,2025-03,CUST-11033,Google Ads,246.77,Unknown
ORD-101661,2026-04-08,2026-04,CUST-11069,Google Ads,284.13,Southwest
ORD-100607,2025-07-07,2025-07,CUST-10608,Email,362.02,Northeast
ORD-101774,2026-05-09,2026-05,CUST-10579,Meta,231.22,Northeast
ORD-101813,2026-05-20,2026-05,CUST-10200,Meta,440.71,Southeast
ORD-101057,2025-11-06,2025-11,CUST-10350,Email,191.04,West
ORD-101440,2026-02-07,2026-02,CUST-10322,Meta,141.71,Southeast
ORD-101585,2026-03-18,2026-03,CUST-10795,Google Ads,188.96,Southeast
ORD-101091,2025-11-13,2025-11,CUST-10853,Google Ads,177.83,Southeast
ORD-101560,2026-03-11,2026-03,CUST-10238,Google Ads,395.36,Southeast
ORD-101101,2025-11-17,2025-11,CUST-10522,Google Ads,162.44,West
ORD-101129,2025-11-21,2025-11,CUST-10823,Email,192.95,Unknown
ORD-101235,2025-12-13,2025-12,CUST-10304,Meta,508.24,Northeast
ORD-101756,2026-05-03,2026-05,CUST-11196,Affiliate,248.54,Midwest
ORD-100958,2025-10-12,2025-10,CUST-10413,Meta,583.8,Northeast
ORD-101662,2026-04-09,2026-04,CUST-10047,Google Ads,637.12,Northeast
ORD-100559,2025-06-22,2025-06,CUST-10928,Google Ads,106.66,Southeast
ORD-100846,2025-09-14,2025-09,CUST-10917,Email,554.64,West
ORD-100690,2025-07-31,2025-07,CUST-10863,Meta,228.26,Northeast
ORD-101519,2026-03-03,2026-03,CUST-10515,Google Ads,335.1,Southwest
ORD-101927,2026-06-17,2026-06,CUST-10085,Organic,427.37,West
ORD-101855,2026-06-01,2026-06,CUST-10004,Google Ads,115.89,Midwest
ORD-100436,2025-05-18,2025-05,CUST-10283,Google Ads,317.78,West
ORD-100490,2025-06-02,2025-06,CUST-11056,Google Ads,452.09,West
ORD-101828,2026-05-25,2026-05,CUST-10363,Google Ads,451.26,West
ORD-101629,2026-04-01,2026-04,CUST-10021,Meta,257.21,Southwest
ORD-101387,2026-01-21,2026-01,CUST-11175,Meta,153.01,West
ORD-100069,2025-01-28,2025-01,CUST-11072,Affiliate,331.51,West
ORD-101572,2026-03-15,2026-03,CUST-11158,Google Ads,288.5,Southwest
ORD-100808,2025-09-02,2025-09,CUST-10736,Organic,219.99,Northeast
ORD-101184,2025-12-02,2025-12,CUST-11157,Google Ads,120.99,West
ORD-100011,2025-01-06,2025-01,CUST-11068,Meta,152.15,Southeast
ORD-100144,2025-02-19,2025-02,CUST-10887,Email,144.27,Midwest
ORD-100917,2025-10-02,2025-10,CUST-11035,Meta,308.6,Southeast
ORD-101541,2026-03-08,2026-03,CUST-10271,Google Ads,163.0,Northeast
ORD-101451,2026-02-11,2026-02,CUST-11217,Meta,279.53,Northeast
ORD-100639,2025-07-19,2025-07,CUST-10709,Organic,461.58,Northeast
ORD-100176,2025-03-03,2025-03,CUST-10276,Google Ads,218.37,West
ORD-100994,2025-10-23,2025-10,CUST-10400,Meta,352.76,West
ORD-100440,2025-05-20,2025-05,CUST-10513,Google Ads,295.35,West
ORD-100521,2025-06-12,2025-06,CUST-10547,Organic,239.32,Midwest
ORD-101931,2026-06-19,2026-06,CUST-10207,Organic,323.14,Northeast
ORD-101712,2026-04-22,2026-04,CUST-10238,Google Ads,335.97,Northeast
ORD-101004,2025-10-26,2025-10,CUST-10921,Google Ads,205.85,Midwest
ORD-101255,2025-12-17,2025-12,CUST-10701,Email,398.51,Northeast
ORD-101234,2025-12-13,2025-12,CUST-11092,Meta,130.62,Northeast
ORD-101664,2026-04-10,2026-04,CUST-10228,Organic,157.29,Southwest
ORD-100143,2025-02-19,2025-02,CUST-11134,Meta,188.42,Northeast
ORD-100753,2025-08-20,2025-08,CUST-10796,Google Ads,230.18,Southeast
ORD-100519,2025-06-12,2025-06,CUST-10729,Google Ads,210.08,Southeast
ORD-101322,2025-12-30,2025-12,CUST-10361,Meta,180.28,West
ORD-100822,2025-09-06,2025-09,CUST-10991,Google Ads,91.48,Northeast
ORD-100428,2025-05-16,2025-05,CUST-10458,Email,253.55,West
ORD-100612,2025-07-09,2025-07,CUST-10102,Affiliate,164.25,Unknown
ORD-101505,2026-02-27,2026-02,CUST-10393,Google Ads,344.37,Midwest
ORD-101032,2025-11-01,2025-11,CUST-10008,Meta,202.76,Southeast
ORD-100156,2025-02-23,2025-02,CUST-11021,Organic,157.62,Southeast
ORD-100539,2025-06-17,2025-06,CUST-10407,Google Ads,409.14,Midwest
ORD-101460,2026-02-14,2026-02,CUST-10565,Google Ads,483.69,Northeast
ORD-101290,2025-12-26,2025-12,CUST-10057,Meta,150.72,Southwest
ORD-100461,2025-05-27,2025-05,CUST-10814,Google Ads,293.54,Southeast
ORD-100576,2025-06-28,2025-06,CUST-11264,Meta,350.62,Southeast
ORD-101362,2026-01-10,2026-01,CUST-10343,Google Ads,529.63,Northeast
ORD-100255,2025-03-28,2025-03,CUST-10322,Meta,41.9,Southeast
ORD-100979,2025-10-18,2025-10,CUST-10493,Meta,342.99,Northeast
ORD-101185,2025-12-02,2025-12,CUST-11145,Google Ads,498.47,Midwest
ORD-101006,2025-10-26,2025-10,CUST-10067,Meta,165.41,Northeast
ORD-101521,2026-03-04,2026-03,CUST-11069,Meta,544.19,Southeast
ORD-101689,2026-04-17,2026-04,CUST-11041,Meta,275.2,West
ORD-100560,2025-06-23,2025-06,CUST-10432,Meta,165.05,Unknown
ORD-100910,2025-09-30,2025-09,CUST-10406,Google Ads,127.62,Northeast
ORD-101311,2025-12-29,2025-12,CUST-10579,Google Ads,209.71,Midwest
ORD-100001,2025-01-02,2025-01,CUST-10934,Affiliate,389.23,Northeast
ORD-101365,2026-01-11,2026-01,CUST-10834,Meta,291.03,Northeast
ORD-100269,2025-04-01,2025-04,CUST-10185,Google Ads,232.28,Midwest
ORD-100265,2025-03-30,2025-03,CUST-10705,Google Ads,276.25,Northeast
ORD-100914,2025-10-01,2025-10,CUST-10030,Google Ads,256.1,Southeast
ORD-100230,2025-03-22,2025-03,CUST-11254,Meta,229.59,West
ORD-101119,2025-11-20,2025-11,CUST-10169,Organic,739.42,Northeast
ORD-101958,2026-06-30,2026-06,CUST-10295,Email,147.8,West
ORD-100864,2025-09-19,2025-09,CUST-10468,Organic,269.8,Unknown
ORD-101066,2025-11-09,2025-11,CUST-10283,Email,307.29,Northeast
ORD-100873,2025-09-20,2025-09,CUST-10680,Google Ads,143.4,Northeast
ORD-101785,2026-05-13,2026-05,CUST-10423,Affiliate,507.38,West
ORD-101816,2026-05-20,2026-05,CUST-10741,Google Ads,367.46,Midwest
ORD-101652,2026-04-06,2026-04,CUST-10869,Affiliate,185.51,West
ORD-100045,2025-01-21,2025-01,CUST-10716,Google Ads,174.36,Southeast
ORD-100161,2025-02-24,2025-02,CUST-10936,Affiliate,79.25,West
ORD-100991,2025-10-21,2025-10,CUST-10696,Google Ads,133.71,West
ORD-100727,2025-08-11,2025-08,CUST-10818,Affiliate,113.28,West
ORD-100629,2025-07-17,2025-07,CUST-10273,Google Ads,122.84,Midwest
ORD-100288,2025-04-07,2025-04,CUST-10679,Google Ads,256.04,Southeast
ORD-101613,2026-03-28,2026-03,CUST-11041,Meta,167.35,Southwest
ORD-101059,2025-11-08,2025-11,CUST-10007,Google Ads,356.15,Northeast
ORD-101942,2026-06-23,2026-06,CUST-10271,Google Ads,90.48,Southwest
ORD-100575,2025-06-28,2025-06,CUST-11065,Meta,218.27,Midwest
ORD-100850,2025-09-14,2025-09,CUST-10058,Affiliate,482.48,West
ORD-101339,2026-01-03,2026-01,CUST-10385,Organic,326.83,Southwest
ORD-100911,2025-09-30,2025-09,CUST-10938,Meta,374.5,Southeast
ORD-101254,2025-12-17,2025-12,CUST-10013,Google Ads,257.83,Northeast
ORD-101722,2026-04-25,2026-04,CUST-10971,Google Ads,164.15,Northeast
ORD-101809,2026-05-19,2026-05,CUST-10841,Email,222.29,Midwest
ORD-101735,2026-04-29,2026-04,CUST-10405,Affiliate,330.53,West
ORD-100932,2025-10-05,2025-10,CUST-10726,Organic,218.72,Northeast
ORD-101100,2025-11-16,2025-11,CUST-10539,Google Ads,99.02,Southeast
ORD-101657,2026-04-07,2026-04,CUST-10521,Affiliate,278.63,Southwest
ORD-101207,2025-12-06,2025-12,CUST-10085,Google Ads,230.56,Northeast
ORD-100476,2025-05-30,2025-05,CUST-10293,Organic,110.29,West
ORD-101694,2026-04-18,2026-04,CUST-10889,Google Ads,632.88,Northeast
ORD-100085,2025-02-02,2025-02,CUST-10700,Affiliate,257.63,Midwest
ORD-100469,2025-05-29,2025-05,CUST-10942,Google Ads,165.21,Northeast
ORD-100225,2025-03-20,2025-03,CUST-10087,Meta,288.67,West
ORD-100774,2025-08-25,2025-08,CUST-10373,Affiliate,203.14,Northeast
ORD-100331,2025-04-19,2025-04,CUST-10876,Email,147.45,Northeast
ORD-100233,2025-03-22,2025-03,CUST-10165,Google Ads,518.91,West
ORD-100588,2025-07-02,2025-07,CUST-10919,Google Ads,604.93,West
