session_date,month,channel,sessions,bounce_rate
2025-09-27,2025-09,Organic,5,0.26
2025-09-28,2025-09,Organic,8,0.411
2025-09-28,2025-09,Meta,20,0.615
2025-09-28,2025-09,Email,18,0.403
2025-09-28,2025-09,Meta,26,0.614
2025-09-28,2025-09,Google Ads,107,0.603
2025-09-28,2025-09,Affiliate,20,0.677
2025-09-28,2025-09,Organic,2,0.382
2025-09-28,2025-09,Meta,30,0.528
2025-09-29,2025-09,Organic,4,0.415
2025-09-29,2025-09,Google Ads,36,0.507
2025-09-29,2025-09,Google Ads,29,0.462
2025-09-29,2025-09,Email,8,0.407
2025-09-29,2025-09,Organic,5,0.36
2025-09-29,2025-09,Google Ads,28,0.556
2025-09-29,2025-09,Meta,54,0.63
2025-09-29,2025-09,Email,5,0.408
2025-09-29,2025-09,Organic,2,0.413
2025-09-29,2025-09,Affiliate,18,0.633
2025-09-30,2025-09,Meta,33,0.544
2025-09-30,2025-09,Meta,29,0.639
2025-09-30,2025-09,Google Ads,66,0.433
2025-09-30,2025-09,Affiliate,15,0.736
2025-09-30,2025-09,Meta,36,0.562
2025-09-30,2025-09,Organic,12,0.423
2025-09-30,2025-09,Email,10,0.378
2025-10-01,2025-10,Email,3,0.433
2025-10-01,2025-10,Email,6,0.421
2025-10-01,2025-10,Organic,5,0.397
2025-10-01,2025-10,Meta,76,0.58
2025-10-01,2025-10,Organic,6,0.395
2025-10-01,2025-10,Organic,3,0.434
2025-10-01,2025-10,Affiliate,3,0.684
2025-10-01,2025-10,Affiliate,3,0.531
2025-10-01,2025-10,Affiliate,5,0.596
2025-10-01,2025-10,Google Ads,85,0.562
2025-10-01,2025-10,Email,2,0.499
2025-10-02,2025-10,Email,4,0.515
2025-10-02,2025-10,Organic,16,0.421
2025-10-02,2025-10,Affiliate,9,0.646
2025-10-02,2025-10,Google Ads,57,0.427
2025-10-02,2025-10,Meta,55,0.618
2025-10-02,2025-10,Email,10,0.408
2025-10-02,2025-10,Affiliate,7,0.62
2025-10-02,2025-10,Affiliate,3,0.54
2025-10-03,2025-10,Affiliate,12,0.69
2025-10-03,2025-10,Email,12,0.476
2025-10-03,2025-10,Affiliate,9,0.663
2025-10-03,2025-10,Meta,39,0.545
2025-10-03,2025-10,Organic,13,0.415
2025-10-03,2025-10,Meta,31,0.565
2025-10-03,2025-10,Google Ads,28,0.439
2025-10-03,2025-10,Google Ads,29,0.47
2025-10-03,2025-10,Email,10,0.338
2025-10-04,2025-10,Google Ads,20,0.443
2025-10-04,2025-10,Email,6,0.46
2025-10-04,2025-10,Affiliate,3,0.678
2025-10-04,2025-10,Email,7,0.481
2025-10-04,2025-10,Organic,16,0.405
2025-10-04,2025-10,Affiliate,9,0.678
2025-10-04,2025-10,Google Ads,24,0.526
2025-10-04,2025-10,Meta,60,0.73
2025-10-05,2025-10,Meta,72,0.576
2025-10-05,2025-10,Google Ads,29,0.541
2025-10-05,2025-10,Affiliate,22,0.75
2025-10-05,2025-10,Google Ads,39,0.441
2025-10-05,2025-10,Email,16,0.434
2025-10-05,2025-10,Organic,19,0.441
2025-10-06,2025-10,Email,9,0.416
2025-10-06,2025-10,Affiliate,4,0.602
2025-10-06,2025-10,Organic,14,0.411
2025-10-06,2025-10,Meta,66,0.718
2025-10-06,2025-10,Affiliate,15,0.597
2025-10-06,2025-10,Google Ads,76,0.437
2025-10-06,2025-10,Email,9,0.479
2025-10-07,2025-10,Affiliate,14,0.653
2025-10-07,2025-10,Google Ads,96,0.513
2025-10-07,2025-10,Email,4,0.433
2025-10-07,2025-10,Organic,8,0.373
2025-10-07,2025-10,Email,5,0.433
2025-10-07,2025-10,Organic,7,0.433
2025-10-07,2025-10,Meta,36,0.594
2025-10-07,2025-10,Email,2,0.485
2025-10-07,2025-10,Meta,29,0.594
2025-10-08,2025-10,Meta,77,0.622
2025-10-08,2025-10,Email,5,0.346
2025-10-08,2025-10,Email,7,0.46
2025-10-08,2025-10,Google Ads,81,0.436
2025-10-08,2025-10,Organic,7,0.356
2025-10-08,2025-10,Organic,8,0.349
2025-10-08,2025-10,Affiliate,17,0.662
2025-10-09,2025-10,Organic,8,0.393
2025-10-09,2025-10,Google Ads,27,0.466
2025-10-09,2025-10,Email,7,0.505
2025-10-09,2025-10,Organic,2,0.427
2025-10-09,2025-10,Meta,62,0.643
2025-10-09,2025-10,Google Ads,36,0.532
2025-10-09,2025-10,Affiliate,39,0.55
2025-10-10,2025-10,Email,5,0.484
2025-10-10,2025-10,Meta,36,0.529
2025-10-10,2025-10,Affiliate,7,0.666
2025-10-10,2025-10,Affiliate,7,0.654
2025-10-10,2025-10,Email,4,0.481
2025-10-10,2025-10,Organic,1,0.317
2025-10-10,2025-10,Organic,11,0.457
2025-10-10,2025-10,Email,3,0.407
2025-10-10,2025-10,Google Ads,54,0.43
2025-10-10,2025-10,Organic,6,0.393
2025-10-11,2025-10,Email,2,0.42
2025-10-11,2025-10,Organic,5,0.472
2025-10-11,2025-10,Meta,64,0.677
2025-10-11,2025-10,Google Ads,39,0.515
2025-10-11,2025-10,Affiliate,4,0.555
2025-10-11,2025-10,Organic,3,0.405
2025-10-11,2025-10,Email,2,0.436
2025-10-11,2025-10,Affiliate,3,0.702
2025-10-11,2025-10,Affiliate,6,0.564
2025-10-11,2025-10,Google Ads,30,0.483
2025-10-12,2025-10,Email,9,0.361
2025-10-12,2025-10,Meta,33,0.537
2025-10-12,2025-10,Google Ads,20,0.419
2025-10-12,2025-10,Email,5,0.45
2025-10-12,2025-10,Organic,6,0.36
2025-10-12,2025-10,Meta,22,0.471
2025-10-12,2025-10,Affiliate,10,0.639
2025-10-12,2025-10,Organic,9,0.448
2025-10-12,2025-10,Google Ads,34,0.359
2025-10-13,2025-10,Meta,33,0.583
2025-10-13,2025-10,Google Ads,27,0.431
2025-10-13,2025-10,Organic,7,0.44
2025-10-13,2025-10,Email,4,0.414
2025-10-13,2025-10,Affiliate,9,0.803
2025-10-13,2025-10,Google Ads,40,0.392
2025-10-13,2025-10,Organic,10,0.455
2025-10-13,2025-10,Meta,33,0.584
2025-10-13,2025-10,Google Ads,38,0.499
2025-10-13,2025-10,Affiliate,14,0.567
2025-10-13,2025-10,Email,8,0.346
2025-10-14,2025-10,Google Ads,38,0.517
2025-10-14,2025-10,Organic,9,0.508
2025-10-14,2025-10,Google Ads,36,0.511
2025-10-14,2025-10,Organic,6,0.524
2025-10-14,2025-10,Affiliate,12,0.558
2025-10-14,2025-10,Meta,81,0.523
2025-10-14,2025-10,Email,14,0.38
2025-10-14,2025-10,Affiliate,10,0.633
2025-10-15,2025-10,Affiliate,7,0.584
2025-10-15,2025-10,Organic,16,0.363
2025-10-15,2025-10,Email,8,0.462
2025-10-15,2025-10,Affiliate,8,0.538
2025-10-15,2025-10,Organic,6,0.456
2025-10-15,2025-10,Meta,33,0.613
2025-10-15,2025-10,Google Ads,68,0.473
2025-10-15,2025-10,Email,8,0.38
2025-10-15,2025-10,Meta,46,0.514
2025-10-16,2025-10,Email,6,0.42
2025-10-16,2025-10,Google Ads,59,0.595
2025-10-16,2025-10,Affiliate,14,0.61
2025-10-16,2025-10,Meta,80,0.56
2025-10-16,2025-10,Organic,16,0.463
2025-10-16,2025-10,Email,14,0.491
2025-10-17,2025-10,Email,5,0.405
2025-10-17,2025-10,Meta,27,0.651
2025-10-17,2025-10,Organic,7,0.373
2025-10-17,2025-10,Google Ads,49,0.406
2025-10-17,2025-10,Email,8,0.382
2025-10-17,2025-10,Organic,8,0.444
2025-10-17,2025-10,Meta,25,0.598
2025-10-17,2025-10,Affiliate,24,0.605
2025-10-17,2025-10,Organic,8,0.418
2025-10-18,2025-10,Organic,2,0.41
2025-10-18,2025-10,Organic,8,0.445
2025-10-18,2025-10,Affiliate,8,0.617
2025-10-18,2025-10,Affiliate,3,0.575
2025-10-18,2025-10,Meta,30,0.584
2025-10-18,2025-10,Google Ads,62,0.465
2025-10-18,2025-10,Affiliate,4,0.57
2025-10-18,2025-10,Email,6,0.42
2025-10-18,2025-10,Meta,16,0.54
2025-10-18,2025-10,Organic,3,0.398
2025-10-19,2025-10,Email,4,0.334
2025-10-19,2025-10,Organic,7,0.397
2025-10-19,2025-10,Email,5,0.444
2025-10-19,2025-10,Meta,22,0.616
2025-10-19,2025-10,Affiliate,12,0.657
2025-10-19,2025-10,Meta,35,0.533
2025-10-19,2025-10,Google Ads,98,0.484
2025-10-19,2025-10,Organic,10,0.348
2025-10-20,2025-10,Google Ads,39,0.452
2025-10-20,2025-10,Google Ads,37,0.474
2025-10-20,2025-10,Organic,5,0.35
2025-10-20,2025-10,Organic,6,0.363
2025-10-20,2025-10,Google Ads,46,0.429
2025-10-20,2025-10,Affiliate,7,0.667
2025-10-20,2025-10,Affiliate,4,0.678
2025-10-20,2025-10,Meta,62,0.529
2025-10-20,2025-10,Affiliate,4,0.644
2025-10-20,2025-10,Email,8,0.472
2025-10-21,2025-10,Meta,37,0.674
2025-10-21,2025-10,Google Ads,110,0.397
2025-10-21,2025-10,Organic,13,0.439
2025-10-21,2025-10,Email,9,0.557
2025-10-21,2025-10,Affiliate,16,0.63
2025-10-21,2025-10,Meta,26,0.631
2025-10-22,2025-10,Meta,26,0.685
2025-10-22,2025-10,Google Ads,27,0.386
2025-10-22,2025-10,Affiliate,6,0.657
2025-10-22,2025-10,Google Ads,27,0.495
2025-10-22,2025-10,Meta,32,0.586
2025-10-22,2025-10,Affiliate,7,0.675
2025-10-22,2025-10,Email,8,0.451
2025-10-22,2025-10,Email,10,0.544
2025-10-22,2025-10,Meta,26,0.555
2025-10-22,2025-10,Organic,7,0.335
2025-10-22,2025-10,Organic,10,0.509
2025-10-23,2025-10,Meta,26,0.538
2025-10-23,2025-10,Google Ads,81,0.458
2025-10-23,2025-10,Organic,11,0.397
2025-10-23,2025-10,Meta,29,0.519
2025-10-23,2025-10,Affiliate,18,0.607
2025-10-23,2025-10,Organic,12,0.44
2025-10-23,2025-10,Email,11,0.47
2025-10-23,2025-10,Affiliate,10,0.611
2025-10-24,2025-10,Organic,8,0.465
2025-10-24,2025-10,Google Ads,32,0.49
2025-10-24,2025-10,Email,20,0.422
2025-10-24,2025-10,Affiliate,12,0.608
2025-10-24,2025-10,Meta,37,0.632
2025-10-24,2025-10,Meta,41,0.515
2025-10-24,2025-10,Organic,5,0.404
2025-10-24,2025-10,Google Ads,27,0.455
2025-10-24,2025-10,Affiliate,11,0.678
2025-10-25,2025-10,Meta,36,0.601
2025-10-25,2025-10,Meta,24,0.578
2025-10-25,2025-10,Google Ads,28,0.495
2025-10-25,2025-10,Email,2,0.46
2025-10-25,2025-10,Organic,3,0.295
2025-10-25,2025-10,Email,7,0.37
2025-10-25,2025-10,Organic,6,0.458
2025-10-25,2025-10,Google Ads,32,0.444
2025-10-25,2025-10,Affiliate,5,0.641
2025-10-25,2025-10,Affiliate,6,0.663
2025-10-26,2025-10,Google Ads,38,0.536
2025-10-26,2025-10,Google Ads,40,0.368
2025-10-26,2025-10,Meta,102,0.512
2025-10-26,2025-10,Affiliate,9,0.656
2025-10-26,2025-10,Email,14,0.381
2025-10-26,2025-10,Organic,13,0.478
2025-10-26,2025-10,Affiliate,10,0.585
2025-10-27,2025-10,Affiliate,3,0.635
2025-10-27,2025-10,Google Ads,19,0.5
2025-10-27,2025-10,Affiliate,6,0.611
2025-10-27,2025-10,Email,7,0.4
2025-10-27,2025-10,Affiliate,10,0.611
2025-10-27,2025-10,Organic,11,0.402
2025-10-27,2025-10,Meta,33,0.57
2025-10-27,2025-10,Google Ads,20,0.512
2025-10-27,2025-10,Meta,36,0.614
2025-10-27,2025-10,Google Ads,14,0.482
2025-10-27,2025-10,Email,7,0.4
2025-10-28,2025-10,Affiliate,7,0.652
2025-10-28,2025-10,Meta,49,0.51
2025-10-28,2025-10,Email,5,0.469
2025-10-28,2025-10,Google Ads,46,0.4
2025-10-28,2025-10,Affiliate,10,0.612
2025-10-28,2025-10,Organic,9,0.418
2025-10-28,2025-10,Google Ads,49,0.512
2025-10-28,2025-10,Email,3,0.491
2025-10-28,2025-10,Email,4,0.42
2025-10-28,2025-10,Organic,5,0.44
2025-10-28,2025-10,Meta,53,0.519
2025-10-29,2025-10,Email,17,0.39
2025-10-29,2025-10,Meta,22,0.619
2025-10-29,2025-10,Organic,6,0.353
2025-10-29,2025-10,Meta,24,0.441
2025-10-29,2025-10,Google Ads,33,0.456
2025-10-29,2025-10,Affiliate,6,0.67
2025-10-29,2025-10,Affiliate,8,0.592
2025-10-29,2025-10,Google Ads,26,0.371
2025-10-29,2025-10,Affiliate,7,0.535
2025-10-29,2025-10,Google Ads,26,0.335
2025-10-29,2025-10,Organic,9,0.319
2025-10-29,2025-10,Meta,32,0.578
2025-10-30,2025-10,Meta,26,0.565
2025-10-30,2025-10,Affiliate,21,0.596
2025-10-30,2025-10,Organic,9,0.484
2025-10-30,2025-10,Email,13,0.444
2025-10-30,2025-10,Google Ads,73,0.502
2025-10-30,2025-10,Organic,5,0.342
2025-10-30,2025-10,Meta,28,0.594
2025-10-31,2025-10,Email,6,0.463
2025-10-31,2025-10,Meta,45,0.505
2025-10-31,2025-10,Organic,15,0.447
2025-10-31,2025-10,Affiliate,17,0.739
2025-10-31,2025-10,Google Ads,44,0.497
2025-10-31,2025-10,Email,5,0.5
2025-10-31,2025-10,Google Ads,53,0.436
2025-11-01,2025-11,Email,12,0.345
2025-11-01,2025-11,Meta,77,0.49
2025-11-01,2025-11,Google Ads,40,0.372
2025-11-01,2025-11,Affiliate,14,0.665
2025-11-01,2025-11,Google Ads,40,0.473
2025-11-01,2025-11,Affiliate,11,0.582
2025-11-01,2025-11,Email,11,0.515
2025-11-01,2025-11,Organic,19,0.383
2025-11-02,2025-11,Email,18,0.509
2025-11-02,2025-11,Organic,6,0.469
2025-11-02,2025-11,Meta,82,0.545
2025-11-02,2025-11,Organic,5,0.383
2025-11-02,2025-11,Google Ads,66,0.391
2025-11-02,2025-11,Affiliate,18,0.642
2025-11-02,2025-11,Google Ads,40,0.45
2025-11-03,2025-11,Email,9,0.44
2025-11-03,2025-11,Affiliate,18,0.576
2025-11-03,2025-11,Meta,48,0.545
2025-11-03,2025-11,Organic,27,0.485
2025-11-03,2025-11,Google Ads,44,0.515
2025-11-03,2025-11,Google Ads,68,0.485
2025-11-03,2025-11,Meta,50,0.533
2025-11-03,2025-11,Email,10,0.394
2025-11-03,2025-11,Email,5,0.431
2025-11-03,2025-11,Affiliate,9,0.589
2025-11-04,2025-11,Google Ads,61,0.439
2025-11-04,2025-11,Google Ads,66,0.429
2025-11-04,2025-11,Affiliate,24,0.57
2025-11-04,2025-11,Meta,88,0.608
2025-11-04,2025-11,Organic,4,0.373
2025-11-04,2025-11,Organic,7,0.351
2025-11-04,2025-11,Email,21,0.393
2025-11-05,2025-11,Organic,13,0.409
2025-11-05,2025-11,Email,6,0.436
2025-11-05,2025-11,Google Ads,42,0.534
2025-11-05,2025-11,Affiliate,26,0.588
2025-11-05,2025-11,Meta,70,0.643
2025-11-05,2025-11,Google Ads,42,0.447
2025-11-05,2025-11,Google Ads,41,0.423
2025-11-05,2025-11,Email,6,0.434
2025-11-05,2025-11,Email,7,0.341
2025-11-06,2025-11,Organic,5,0.46
2025-11-06,2025-11,Email,2,0.432
2025-11-06,2025-11,Meta,54,0.583
2025-11-06,2025-11,Google Ads,47,0.469
2025-11-06,2025-11,Affiliate,11,0.583
2025-11-06,2025-11,Email,2,0.402
2025-11-06,2025-11,Email,4,0.413
2025-11-06,2025-11,Meta,53,0.541
2025-11-06,2025-11,Organic,11,0.415
2025-11-06,2025-11,Google Ads,44,0.389
2025-11-06,2025-11,Organic,6,0.36
2025-11-06,2025-11,Affiliate,14,0.582
2025-11-07,2025-11,Meta,27,0.528
2025-11-07,2025-11,Affiliate,11,0.71
2025-11-07,2025-11,Email,8,0.465
2025-11-07,2025-11,Affiliate,10,0.662
2025-11-07,2025-11,Google Ads,98,0.414
2025-11-07,2025-11,Meta,27,0.633
2025-11-07,2025-11,Organic,11,0.466
2025-11-07,2025-11,Email,14,0.411
2025-11-07,2025-11,Organic,10,0.423
2025-11-08,2025-11,Email,9,0.522
2025-11-08,2025-11,Meta,56,0.562
2025-11-08,2025-11,Email,16,0.471
2025-11-08,2025-11,Google Ads,13,0.482
2025-11-08,2025-11,Google Ads,18,0.473
2025-11-08,2025-11,Meta,59,0.584
2025-11-08,2025-11,Organic,12,0.434
2025-11-08,2025-11,Affiliate,16,0.595
2025-11-08,2025-11,Google Ads,11,0.504
2025-11-09,2025-11,Google Ads,105,0.501
2025-11-09,2025-11,Meta,56,0.507
2025-11-09,2025-11,Affiliate,32,0.574
2025-11-09,2025-11,Email,5,0.528
2025-11-09,2025-11,Meta,56,0.599
2025-11-09,2025-11,Organic,18,0.382
2025-11-09,2025-11,Email,9,0.373
2025-11-10,2025-11,Google Ads,62,0.468
2025-11-10,2025-11,Organic,10,0.381
2025-11-10,2025-11,Affiliate,6,0.613
2025-11-10,2025-11,Affiliate,8,0.584
2025-11-10,2025-11,Affiliate,6,0.566
2025-11-10,2025-11,Organic,8,0.47
2025-11-10,2025-11,Google Ads,56,0.451
2025-11-10,2025-11,Email,11,0.471
2025-11-10,2025-11,Meta,38,0.537
2025-11-10,2025-11,Meta,48,0.507
2025-11-10,2025-11,Email,9,0.363
2025-11-11,2025-11,Affiliate,10,0.62
2025-11-11,2025-11,Email,6,0.533
2025-11-11,2025-11,Organic,6,0.429
2025-11-11,2025-11,Meta,29,0.578
2025-11-11,2025-11,Affiliate,6,0.573
2025-11-11,2025-11,Organic,7,0.383
2025-11-11,2025-11,Google Ads,49,0.457
2025-11-11,2025-11,Meta,52,0.665
2025-11-11,2025-11,Email,11,0.517
2025-11-11,2025-11,Affiliate,12,0.647
2025-11-11,2025-11,Organic,8,0.431
2025-11-11,2025-11,Meta,53,0.582
2025-11-11,2025-11,Email,9,0.371
2025-11-11,2025-11,Google Ads,49,0.38
2025-11-12,2025-11,Affiliate,20,0.594
2025-11-12,2025-11,Meta,53,0.602
2025-11-12,2025-11,Organic,12,0.383
2025-11-12,2025-11,Google Ads,35,0.409
2025-11-12,2025-11,Meta,62,0.548
2025-11-12,2025-11,Organic,10,0.402
2025-11-12,2025-11,Google Ads,36,0.46
2025-11-12,2025-11,Email,32,0.474
2025-11-13,2025-11,Organic,7,0.426
2025-11-13,2025-11,Google Ads,66,0.577
2025-11-13,2025-11,Meta,39,0.627
2025-11-13,2025-11,Organic,12,0.524
2025-11-13,2025-11,Email,6,0.404
2025-11-13,2025-11,Google Ads,48,0.384
2025-11-13,2025-11,Email,4,0.457
2025-11-13,2025-11,Affiliate,15,0.627
2025-11-13,2025-11,Email,3,0.37
2025-11-13,2025-11,Organic,8,0.378
2025-11-13,2025-11,Meta,58,0.515
2025-11-13,2025-11,Affiliate,15,0.548
2025-11-14,2025-11,Meta,40,0.511
2025-11-14,2025-11,Google Ads,33,0.482
2025-11-14,2025-11,Google Ads,33,0.464
2025-11-14,2025-11,Affiliate,13,0.58
2025-11-14,2025-11,Meta,49,0.508
2025-11-14,2025-11,Google Ads,29,0.472
2025-11-14,2025-11,Affiliate,10,0.697
2025-11-14,2025-11,Organic,18,0.409
2025-11-14,2025-11,Email,7,0.496
2025-11-14,2025-11,Email,6,0.35
2025-11-15,2025-11,Email,4,0.406
2025-11-15,2025-11,Google Ads,27,0.452
2025-11-15,2025-11,Google Ads,35,0.397
2025-11-15,2025-11,Organic,12,0.448
2025-11-15,2025-11,Google Ads,37,0.532
2025-11-15,2025-11,Affiliate,25,0.668
2025-11-15,2025-11,Email,7,0.428
2025-11-15,2025-11,Organic,3,0.54
2025-11-15,2025-11,Meta,69,0.503
2025-11-15,2025-11,Email,6,0.497
2025-11-16,2025-11,Google Ads,57,0.451
2025-11-16,2025-11,Organic,11,0.445
2025-11-16,2025-11,Meta,36,0.502
2025-11-16,2025-11,Google Ads,53,0.484
2025-11-16,2025-11,Meta,40,0.519
2025-11-16,2025-11,Affiliate,4,0.56
2025-11-16,2025-11,Email,7,0.46
2025-11-16,2025-11,Meta,38,0.634
2025-11-16,2025-11,Affiliate,14,0.695
2025-11-16,2025-11,Email,14,0.419
2025-11-17,2025-11,Affiliate,19,0.694
2025-11-17,2025-11,Google Ads,156,0.412
2025-11-17,2025-11,Organic,10,0.414
2025-11-17,2025-11,Organic,13,0.448
2025-11-17,2025-11,Meta,32,0.646
2025-11-17,2025-11,Affiliate,16,0.619
2025-11-17,2025-11,Meta,36,0.513
2025-11-17,2025-11,Meta,34,0.615
2025-11-17,2025-11,Email,18,0.411
2025-11-18,2025-11,Organic,21,0.39
2025-11-18,2025-11,Affiliate,27,0.645
2025-11-18,2025-11,Meta,48,0.605
2025-11-18,2025-11,Google Ads,36,0.629
2025-11-18,2025-11,Email,11,0.393
2025-11-18,2025-11,Google Ads,42,0.555
2025-11-18,2025-11,Email,18,0.506
2025-11-18,2025-11,Meta,42,0.548
2025-11-19,2025-11,Organic,6,0.386
2025-11-19,2025-11,Meta,48,0.603
2025-11-19,2025-11,Meta,50,0.595
2025-11-19,2025-11,Affiliate,11,0.687
2025-11-19,2025-11,Affiliate,8,0.63
2025-11-19,2025-11,Organic,7,0.345
2025-11-19,2025-11,Email,11,0.526
2025-11-19,2025-11,Email,12,0.46
2025-11-19,2025-11,Google Ads,100,0.423
2025-11-20,2025-11,Meta,29,0.676
2025-11-20,2025-11,Meta,35,0.521
2025-11-20,2025-11,Organic,36,0.342
2025-11-20,2025-11,Google Ads,63,0.407
2025-11-20,2025-11,Meta,30,0.561
2025-11-20,2025-11,Email,20,0.405
2025-11-20,2025-11,Affiliate,30,0.704
2025-11-21,2025-11,Google Ads,35,0.518
2025-11-21,2025-11,Google Ads,36,0.496
2025-11-21,2025-11,Meta,40,0.42
2025-11-21,2025-11,Email,9,0.493
2025-11-21,2025-11,Affiliate,22,0.591
2025-11-21,2025-11,Organic,6,0.419
2025-11-21,2025-11,Google Ads,28,0.491
2025-11-21,2025-11,Organic,5,0.415
2025-11-21,2025-11,Meta,45,0.646
2025-11-21,2025-11,Email,13,0.491
2025-11-22,2025-11,Organic,6,0.383
2025-11-22,2025-11,Email,18,0.444
2025-11-22,2025-11,Affiliate,7,0.703
2025-11-22,2025-11,Meta,78,0.535
2025-11-22,2025-11,Affiliate,10,0.63
2025-11-22,2025-11,Google Ads,98,0.369
2025-11-22,2025-11,Organic,11,0.516
2025-11-23,2025-11,Meta,39,0.518
2025-11-23,2025-11,Organic,5,0.39
2025-11-23,2025-11,Google Ads,66,0.429
2025-11-23,2025-11,Email,5,0.468
2025-11-23,2025-11,Email,2,0.508
2025-11-23,2025-11,Meta,35,0.503
2025-11-23,2025-11,Google Ads,67,0.44
2025-11-23,2025-11,Email,6,0.397
2025-11-23,2025-11,Affiliate,31,0.678
2025-11-23,2025-11,Organic,1,0.292
2025-11-23,2025-11,Organic,5,0.425
2025-11-24,2025-11,Organic,9,0.544
2025-11-24,2025-11,Affiliate,8,0.645
2025-11-24,2025-11,Meta,31,0.56
2025-11-24,2025-11,Google Ads,157,0.375
2025-11-24,2025-11,Affiliate,9,0.68
2025-11-24,2025-11,Meta,22,0.559
2025-11-24,2025-11,Meta,26,0.534
2025-11-24,2025-11,Email,10,0.392
2025-11-24,2025-11,Email,11,0.431
2025-11-24,2025-11,Affiliate,4,0.538
2025-11-25,2025-11,Google Ads,56,0.343
2025-11-25,2025-11,Organic,7,0.302
2025-11-25,2025-11,Organic,9,0.45
2025-11-25,2025-11,Affiliate,5,0.628
2025-11-25,2025-11,Meta,66,0.61
2025-11-25,2025-11,Google Ads,44,0.485
2025-11-25,2025-11,Affiliate,12,0.646
2025-11-25,2025-11,Organic,10,0.326
2025-11-25,2025-11,Email,9,0.465
2025-11-25,2025-11,Email,9,0.558
2025-11-25,2025-11,Affiliate,10,0.625
2025-11-25,2025-11,Email,10,0.611
2025-11-26,2025-11,Organic,7,0.399
2025-11-26,2025-11,Google Ads,31,0.489
2025-11-26,2025-11,Affiliate,15,0.713
2025-11-26,2025-11,Email,10,0.454
2025-11-26,2025-11,Google Ads,38,0.435
2025-11-26,2025-11,Meta,39,0.624
2025-11-26,2025-11,Meta,45,0.549
2025-11-26,2025-11,Email,17,0.386
2025-11-26,2025-11,Google Ads,33,0.511
2025-11-26,2025-11,Organic,7,0.487
2025-11-26,2025-11,Affiliate,15,0.59
2025-11-27,2025-11,Google Ads,97,0.604
2025-11-27,2025-11,Affiliate,10,0.578
2025-11-27,2025-11,Organic,10,0.419
2025-11-27,2025-11,Organic,8,0.423
2025-11-27,2025-11,Email,17,0.413
2025-11-27,2025-11,Meta,94,0.568
2025-11-27,2025-11,Affiliate,15,0.709
2025-11-28,2025-11,Organic,7,0.338
2025-11-28,2025-11,Organic,4,0.449
2025-11-28,2025-11,Google Ads,31,0.449
2025-11-28,2025-11,Meta,21,0.609
2025-11-28,2025-11,Meta,27,0.616
2025-11-28,2025-11,Affiliate,3,0.599
2025-11-28,2025-11,Email,19,0.352
2025-11-28,2025-11,Meta,20,0.603
2025-11-28,2025-11,Affiliate,7,0.577
2025-11-28,2025-11,Google Ads,15,0.416
2025-11-28,2025-11,Google Ads,21,0.513
2025-11-28,2025-11,Organic,5,0.435
2025-11-28,2025-11,Email,22,0.563
2025-11-29,2025-11,Organic,15,0.461
2025-11-29,2025-11,Meta,61,0.463
2025-11-29,2025-11,Google Ads,50,0.487
2025-11-29,2025-11,Affiliate,8,0.602
2025-11-29,2025-11,Email,17,0.515
2025-11-29,2025-11,Affiliate,13,0.602
2025-11-29,2025-11,Google Ads,48,0.405
2025-11-30,2025-11,Meta,60,0.6
2025-11-30,2025-11,Organic,9,0.334
2025-11-30,2025-11,Google Ads,60,0.483
2025-11-30,2025-11,Meta,74,0.601
2025-11-30,2025-11,Email,19,0.471
2025-11-30,2025-11,Affiliate,11,0.539
2025-11-30,2025-11,Organic,11,0.335
2025-11-30,2025-11,Affiliate,18,0.638
2025-11-30,2025-11,Google Ads,49,0.467
2025-12-01,2025-12,Google Ads,132,0.499
2025-12-01,2025-12,Organic,1,0.45
2025-12-01,2025-12,Organic,1,0.406
2025-12-01,2025-12,Email,3,0.538
2025-12-01,2025-12,Affiliate,20,0.681
2025-12-01,2025-12,Email,3,0.423
2025-12-01,2025-12,Email,3,0.365
2025-12-01,2025-12,Meta,52,0.551
2025-12-01,2025-12,Meta,56,0.533
2025-12-01,2025-12,Organic,3,0.388
2025-12-02,2025-12,Meta,37,0.52
2025-12-02,2025-12,Organic,12,0.32
2025-12-02,2025-12,Meta,40,0.588
2025-12-02,2025-12,Email,3,0.492
2025-12-02,2025-12,Affiliate,20,0.548
2025-12-02,2025-12,Google Ads,50,0.487
2025-12-02,2025-12,Organic,4,0.344
2025-12-02,2025-12,Google Ads,65,0.503
2025-12-02,2025-12,Email,8,0.422
2025-12-03,2025-12,Google Ads,68,0.496
2025-12-03,2025-12,Meta,48,0.525
2025-12-03,2025-12,Affiliate,10,0.601
2025-12-03,2025-12,Email,14,0.546
2025-12-03,2025-12,Meta,32,0.59
2025-12-03,2025-12,Organic,7,0.455
2025-12-03,2025-12,Affiliate,13,0.643
2025-12-03,2025-12,Google Ads,77,0.44
2025-12-04,2025-12,Affiliate,27,0.661
2025-12-04,2025-12,Google Ads,101,0.396
2025-12-04,2025-12,Email,2,0.362
2025-12-04,2025-12,Email,7,0.405
2025-12-04,2025-12,Organic,21,0.503
2025-12-04,2025-12,Meta,23,0.676
2025-12-04,2025-12,Meta,26,0.614
2025-12-05,2025-12,Google Ads,41,0.426
2025-12-05,2025-12,Affiliate,24,0.627
2025-12-05,2025-12,Organic,3,0.459
2025-12-05,2025-12,Email,6,0.489
2025-12-05,2025-12,Google Ads,46,0.462
